,swing_id,timestamp,accX,accY,accZ,rotX,rotY,rotZ,trackman_speed
47,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.00560170412063599,0.00240382552146912,-0.0146787911653519,-0.017414728179574,0.0132488096132874,0.0312144551426172,107.0
48,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0138794183731079,-0.0612742304801941,0.00139708071947098,-0.24945005774498,0.00474293995648623,0.0200243853032589,107.0
49,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0124909281730652,-0.0173557102680206,0.0019911527633667,-0.148943439126015,0.00872387737035751,0.0112585453316569,107.0
50,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.00348818302154541,0.02156862616539,0.0111922100186348,-0.0449200756847858,0.0128096099942923,0.00426064571365714,107.0
51,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0061192512512207,-0.0140890181064606,0.00291646271944046,0.0155514571815729,-0.042739313095808,0.0333974026143551,107.0
52,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.00121378898620605,0.0271453559398651,0.0112296342849731,0.107028298079968,-0.0042471825145185,0.0175237655639648,107.0
53,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0299359560012817,-0.00549218058586121,-0.0101526975631714,0.0267079044133425,0.0229888334870338,-0.00556943658739328,107.0
54,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.00601983070373535,-0.0108698606491089,0.00999218225479126,-0.0517226532101631,-0.0412625893950462,0.0265022143721581,107.0
55,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0274384021759033,0.00504586100578308,0.0084199383854866,-0.0199756901711226,-0.025562945753336,0.0225982405245304,107.0
56,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.00044560432434082,-0.0309046804904938,0.0116020366549492,-0.0698733180761337,-0.0435442104935646,0.0107872551307082,107.0
57,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0085110068321228,-0.0221897959709167,0.0216379687190056,-0.031203031539917,-0.0302199255675077,0.0130091737955809,107.0
58,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0237439274787903,-0.0121690332889557,-0.0118756219744682,-0.0398931279778481,0.0410664156079292,-0.0344256311655045,107.0
59,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.00950157642364502,-0.0315007567405701,0.0132718160748482,-0.137872606515884,-0.00148455193266273,-0.00831488985568285,107.0
60,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.00845742225646973,-0.00825232267379761,0.0368430763483048,-0.0410315580666065,-0.0192154347896576,-0.00592408096417785,107.0
61,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0035327672958374,0.0034906268119812,0.0205875635147095,0.0104567231610417,-0.0376388244330883,0.000751842511817813,107.0
62,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.011619508266449,0.00731468200683594,0.0130779147148132,-0.00217064865864813,-0.0338587835431099,0.0304053854197264,107.0
63,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0180694460868835,-0.0276298820972443,-0.00789349526166916,-0.0536788925528526,0.0218878816813231,0.0127938576042652,107.0
64,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0164874196052551,-0.0164689421653748,0.00482314825057983,-0.0778170377016068,0.0170118119567633,0.00693579111248255,107.0
65,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.00167930126190186,-0.0251922607421875,0.0137518718838692,-0.106169268488884,0.00598987611010671,-0.0363675616681576,107.0
66,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0211929678916931,-0.0053706169128418,0.00809991359710693,0.00481818523257971,-0.0338439121842384,-0.0139686912298203,107.0
67,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0435970425605774,0.00321191549301147,-0.00253516435623169,0.0996626690030098,-0.0393689051270485,0.00572804780676961,107.0
68,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.00380492210388184,-0.00994575023651123,-0.00957805663347244,0.059586625546217,0.0136034982278943,-0.00759068736806512,107.0
69,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0128034949302673,-0.0234907567501068,-0.00204658508300781,-0.0518618710339069,0.0297877937555313,-0.00314427330158651,107.0
70,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.011548638343811,-0.027076244354248,0.00433534383773804,-0.134345412254334,0.00568791758269072,-0.00368529441766441,107.0
71,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0200913548469543,-0.0108148753643036,0.00633204728364945,-0.0797611698508263,-0.0281280148774385,0.00878167245537043,107.0
72,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,0.0150745511054993,0.00509423017501831,0.00595718622207642,0.061831396073103,-0.0219302177429199,0.0129808560013771,107.0
73,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0199305415153503,-0.00682830810546875,-0.0122314691543579,0.066255584359169,0.0137979537248611,-0.0122030600905418,107.0
74,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.0144104361534119,-0.00363993644714355,-0.00596904009580612,0.0296558029949665,0.0360068529844284,-0.0144102880731225,107.0
75,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:20 +0000,-0.00314772129058838,-0.0395379662513733,0.00649785995483398,-0.0495764054358006,0.00912348460406065,-0.0172621794044971,107.0
76,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0243494510650635,-0.0014478862285614,0.00703728199005127,0.0566512867808342,-0.0241033993661404,0.00382974673993886,107.0
77,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0241814851760864,-0.00351083278656006,0.0151653364300728,0.11416744440794,-0.0540295206010342,0.0216262321919203,107.0
78,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00727331638336182,0.0211431384086609,-0.0169311612844467,0.0939683690667152,0.0264629703015089,0.0135062094777823,107.0
79,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.019237756729126,-0.0363940000534058,0.013084352016449,-0.109186664223671,0.0125561654567719,-0.0148811796680093,107.0
80,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00220024585723877,-0.0101025998592377,0.0184568762779236,-0.0192434024065733,-0.00354472873732448,0.00722993724048138,107.0
81,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00914329290390015,0.0212000012397766,0.00777196139097214,0.0754103511571884,0.00251138815656304,-0.00874405819922686,107.0
82,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00995153188705444,0.00398939847946167,0.0322791337966919,0.0452317222952843,-0.00054063880816102,0.0222916658967733,107.0
83,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0256292223930359,-0.00803932547569275,0.0210089609026909,-0.047870397567749,-0.00654744356870651,0.0322612561285496,107.0
84,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0143964886665344,-0.018311470746994,0.0082242488861084,-0.0149603132158518,0.0073956698179245,0.0229429863393307,107.0
85,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0159065723419189,0.0135639607906342,0.0364308282732964,0.0672869458794594,0.0306495502591133,0.0070921634323895,107.0
86,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0204976797103882,-0.0112477242946625,0.0288463905453682,0.00872162077575922,0.0251650810241699,-0.0102221565321088,107.0
87,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0261056423187256,-0.0302137434482574,0.0250912234187126,-0.037098839879036,0.00203730119392276,0.0275197178125381,107.0
88,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.00612109899520874,-0.0232718884944916,0.0160087943077087,0.0280272215604782,0.0239219143986702,0.00513922283425927,107.0
89,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0318183898925781,0.00267511606216431,0.00477557629346848,0.0810232311487198,0.036199577152729,-0.0143595999106765,107.0
90,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00894725322723389,0.0103925764560699,0.00937628746032715,0.107031129300594,-0.00965823698788881,0.0240719895809889,107.0
91,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0159629583358765,-0.0106421411037445,0.0123550295829773,0.209278807044029,0.000250675017014146,0.0197147019207478,107.0
92,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.000147223472595215,-0.0210389494895935,0.000872313976287842,0.337059020996094,0.000189333688467741,0.024622730910778,107.0
93,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0349590182304382,-0.00354543328285217,0.00294607132673264,0.494765162467957,-0.00789757631719112,0.0543984286487103,107.0
94,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0178826451301575,-0.0181410312652588,0.0260952636599541,0.619756281375885,0.00548653863370419,0.0231301188468933,107.0
95,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0205962657928467,-0.00901108980178833,0.0200922414660454,0.574023306369782,-0.0222913399338722,0.0293917879462242,107.0
96,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0269296169281006,-0.0157329738140106,0.0330868363380432,0.708129286766052,-0.0322676338255405,0.0515387244522572,107.0
97,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0127362608909607,0.0597197413444519,0.0384776070713997,0.947898149490356,0.0444054864346981,-0.0122846411541104,107.0
98,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0345346927642822,0.0291471183300018,0.0342159271240234,0.948051154613495,0.0436048954725266,-0.003968077711761,107.0
99,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0305771231651306,0.0413407683372498,0.0279816463589668,0.985950529575348,0.0652420148253441,-0.00623975414782763,107.0
100,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00411736965179443,0.0388821661472321,0.0251089930534363,1.03873813152313,0.114580228924751,-0.0444582030177116,107.0
101,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0110840797424316,0.0680365264415741,0.0456663966178894,1.12722933292389,0.0972291529178619,-0.0743159204721451,107.0
102,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0308964848518372,0.129072427749634,0.0667994692921639,1.31652212142944,0.123731195926666,-0.140633821487427,107.0
103,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0192363262176514,0.127453058958054,0.0580712407827377,1.42715334892273,0.253669589757919,-0.210550680756569,107.0
104,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0472829341888428,0.13749372959137,0.0799838900566101,1.41904747486115,0.296935111284256,-0.288187235593796,107.0
105,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0521425008773804,0.12108126282692,0.0881864875555039,1.53264057636261,0.339723199605942,-0.355114996433258,107.0
106,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0309489369392395,0.22010201215744,0.081170067191124,1.75979042053223,0.439891904592514,-0.419631212949753,107.0
107,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0261590480804443,0.261967569589615,0.0951688289642334,1.94324326515198,0.455225944519043,-0.511739909648895,107.0
108,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0259917378425598,0.257136315107346,0.098863959312439,1.97172057628632,0.444162279367447,-0.604298770427704,107.0
109,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0816653966903687,0.259652048349381,0.0529825091362,2.1596372127533,0.570317149162293,-0.789200007915497,107.0
110,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.112075507640839,0.346812725067139,0.0797527432441711,2.33082389831543,0.613408327102661,-0.98814469575882,107.0
111,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0406169295310974,0.395555913448334,0.0736013203859329,2.51152062416077,0.657493531703949,-1.08521807193756,107.0
112,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0477462410926819,0.359665423631668,0.0617969185113907,2.57665753364563,0.64980286359787,-1.16974544525146,107.0
113,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0565983057022095,0.31531548500061,0.050825372338295,2.6058030128479,0.681215703487396,-1.27020537853241,107.0
114,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.128956317901611,0.364530801773071,0.0474575012922287,2.64687943458557,0.673193097114563,-1.58130741119385,107.0
115,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0670213103294373,0.518022775650024,0.000373482704162598,3.04618453979492,0.66623330116272,-1.81941676139832,107.0
116,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.00230246782302856,0.593069612979889,-0.0131955146789551,3.28105282783508,0.680455446243286,-1.97165954113007,107.0
117,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.00861889123916626,0.477081656455994,0.0262711942195892,3.1950466632843,0.617453217506409,-2.12157464027405,107.0
118,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.00777143239974976,0.388379245996475,0.0103432685136795,3.05659532546997,0.568452954292297,-2.29950380325317,107.0
119,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,-0.0199864506721497,0.546885848045349,0.0897145569324493,3.2325747013092,0.434118509292603,-2.57428860664368,107.0
120,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0461427569389343,0.659682929515839,-0.0418910086154938,3.54798245429993,0.409882068634033,-2.78283739089966,107.0
121,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.0707385540008545,0.605451703071594,-0.0502303540706635,3.01705360412598,0.245255187153816,-3.03916501998901,107.0
122,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.169750690460205,0.70247358083725,0.0647422075271606,2.7669563293457,-0.0871363431215286,-3.38560605049133,107.0
123,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.341880440711975,1.04688513278961,0.0833470225334168,3.56373023986816,-0.0622153617441654,-3.70325016975403,107.0
124,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:21 +0000,0.322083473205566,0.978256404399872,0.0971042513847351,3.42150807380676,-0.229957491159439,-4.0993595123291,107.0
125,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.328335702419281,0.778956472873688,0.104431807994843,2.60291719436646,-0.46355140209198,-4.26660299301148,107.0
126,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.356457829475403,0.852621793746948,0.0978496670722961,2.10090684890747,-0.68803197145462,-4.53622055053711,107.0
127,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.471924394369125,1.16752052307129,0.119883894920349,2.62888240814209,-0.860258281230927,-4.81287240982056,107.0
128,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.710920691490173,1.26150560379028,0.0598025321960449,2.52838277816772,-0.992579221725464,-5.06346893310547,107.0
129,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.749369978904724,1.06958556175232,0.0613186955451965,1.96740424633026,-1.10624730587006,-5.18344593048096,107.0
130,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.803450167179108,0.969231307506561,0.0509666800498962,1.58305418491364,-1.35930573940277,-5.41161966323853,107.0
131,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,0.994178950786591,1.11659836769104,-0.0321627259254456,1.45588409900665,-1.53829550743103,-5.48290586471558,107.0
132,114BBCD7-5771-4E6B-941E-548C69AFAB06,2025-06-15 21:41:22 +0000,1.21386253833771,1.18781089782715,0.055351734161377,1.36493146419525,-1.8109827041626,-5.71056985855103,107.0
